Type,Node,Probability
Source,02f16437c2b9bf9f38bc4a57d7f32d7c36633725392cebf1faadea11b4ea855a7b,0.010463968410661401
Source,02abfbe63425b1ba4f245af72a0a85ba16cd13365704655b2abfc13e53ad338e02,0.010069101678183614
Source,026a1afaab383ee1512d07854d1406ee7cc26fb07f70bae07cf5f198dda7ad91f6,0.010069101678183614
Source,032ae3168ba52314da581d6b6693c562b437a9cf805933d4d69e7801547e07302e,0.010069101678183614
Source,025c7ef2796aa864f05ab20c974817872fba451969badbb9d6ff46d0aafeaa8b21,0.010069101678183614
Source,026205555deb792f2f8315ccbb19868fea4eaa06d320427b577dce9c5441677d7b,0.010463968410661401
Source,02c75dab09b335fd852494f91bc85085e83164d1c5f5f492bc17b8c7817ba57680,0.010463968410661401
Source,02e09a7d40fbc4876c47604c376cdc3a099152b164b343263e51fd6df046618166,0.010463968410661401
Source,035cf526f4c01ed693bacd7434461b9dc53d65b910fb3006110d8b42a574858fb2,0.010069101678183614
Source,0365b09beee64efe6419376ac1de979be20d8ea0a696f71e0a5a3f4c8df4a1f372,0.010463968410661401
Source,03cf8a3c7e7e1edce4d0f7331f57e2903336f0b31a42f3828224f2cade81307eef,0.010463968410661401
Source,03d06758583bb5154774a6eb221b1276c9e82d65bbaceca806d90e20c108f4b1c7,0.004540967423494571
Source,03e10961b3dca2535db724606ed1fb1fa5140278a934d36826937310420d4537f3,0.010463968410661401
Source,03eb407a7b56ff1227dcbd2745067e267cc5b944f1cb4bc2e18ebd42540f915461,0.010463968410661401
Source,03fdb1e514b0ad22a0a86d2ee7dd0ccf484c4162de72f75649cd3e3bfba9164199,0.010463968410661401
Source,023ef61f179d401434cdb44cd392d06e1bbeeb4eba66097d87aaf5e1232b7a5506,0.010069101678183614
Source,03e086e590f2255a7423cea5dc2b8fbcaffa3d8044c26dbea84728ea4b4648e41a,0.010069101678183614
Source,026606c031210ff5a38e193bfc3148ce8147f18f93637ffcb967d829ab361e4852,0.010069101678183614
Source,033f1323173de7e70b4832c0b9bf27e9997198a04e244bd9dbb9e78f86469bed3f,0.010069101678183614
Source,0345dea313a1073ea4c64589b91a1fb963cb66aef2ee84570d34d2db14533cc286,0.010069101678183614
Source,024223efc1c11fb891d66797a20cf3f910aa70373225593c7e495dab64e66ffe9f,0.010069101678183614
Source,02adceb768d21ddd425b048665d80aae2e6cd2d7e937a9a31e0fcbfefb3e62bd6b,0.010069101678183614
Source,02f2f070d940c730edfe386a5e0deddef3903cdf9cf2c0dfe274fcd8c24da6d1ab,0.010463968410661401
Source,02f404e04e72691f2501d9b375ed64a52f1ec9128680f9b89af26ca87cd5211637,0.010463968410661401
Source,02f7912be4665093ec0cf0507f24a27ac57c3dca1f9e8697f5b5439ae68a242f74,0.010463968410661401
Source,0325e2adfd83a9efeb253fad8b59b4d59ed4dab6a8a9ac898fcd2caacbba5057fe,0.010463968410661401
Source,032d1c3868b54e524b50c7e906b10ebec5cca39eff580d9836786580cafbea234a,0.010069101678183614
Source,03b7b335a927f7333fbc7acbfd1a7e070d19e8ec597d2c1551bdd7d7394c38c7da,0.010463968410661401
Source,023d70f2f76d283c6c4e58109ee3a2816eb9d8feb40b23d62469060a2b2867b77f,0.010069101678183614
Source,034e5f69f362b02851d48848ea788c4fbcb29d3810250a865eef75016f827c6f10,0.010463968410661401
Source,0250ed9fc5770b46bd20454db19d2c33c1d6c430067e324f2f8a6d7934f170c4c3,0.010463968410661401
Source,02833c91c9e825c9383a8a342e2a205cc9a5b04473fa9d5374b5e0db835b1ebdca,0.010463968410661401
Source,0384c95847c1073a2301bfaaa12202ca61b7065b8735bf8223909cd313f384239a,0.010069101678183614
Source,03a66a9c1f4744f6cb77efbf3fee3bc17e9a5587c9c00aa09f47d51fcb2d2afddd,0.010069101678183614
Source,022c85f607ceda998bf78cceaed94d329fe24409a0ff640d124db9483557817e09,0.010069101678183614
Source,020003b9499a97c8dfbbab6b196319db37ba9c37bccb60477f3c867175f417988e,0.010069101678183614
Source,02f7be5828512704fd7ee912505f78f25230e7c76fec5013ea1433516e74be1913,0.010069101678183614
Source,030061fa00396a984efedc8661fc9a3ab134cffee05b23a1ad44124d4bceba8be9,0.010069101678183614
Source,031752e64d5feda218e73cd51d9ea19945814165a34709432557bef0748cb100ad,0.010069101678183614
Source,0326cc26b26d1c5a85076d15c6dcbf6a3e08d890d4cb29c36346a17b4cf774bdce,0.010069101678183614
Source,0381c5cca2d47f6600e244d81246ffd2f12d3ad0ddeb066d9bc11eed038b7ca296,0.010069101678183614
Source,02b97ccc823616e84a9920d82a8e13e1851d2b7444d45c1a5b039f28109dde7601,0.010069101678183614
Source,02c44df006a7e23e419ad94668559ad09daab230091e1810109aeac08a44ee59f8,0.010069101678183614
Source,03bd743abf0f94b6d208d1c3c47aa8e958d6ddd8aa4e8c910c6e1d6b8dd7413a93,0.010069101678183614
Source,02d6a94db50c9c8019072d8f7e017ac69d40f500d12a7d7a2b22c1412a5542cc20,0.010069101678183614
Source,02293df2dbc750493977c6b21ce9f9ee74d6ef492c1493e0ddd6bf37fcf790ccef,0.010069101678183614
Source,03fffda673062e3feabf6e1103e6cc4aa4af841142d0a16be8329ee5f957e8edc0,0.010069101678183614
Source,0377ed19ece4b1e2869a77773e552e1ca0bbdaaaf1f710ab181b59cb5c813b0535,0.010463968410661401
Source,02b713cf6aade8457db6989b7cb27c6d92612be52b82fec0eb479e891b6863a886,0.010463968410661401
Source,030df199c4aade24c5f2a723ffe1d138081787d032f575dfc96c9352d840cab272,0.010069101678183614
Source,03c9ab44d7ebcb3a10558f099a3ed01df63fce062d9c2b677209b4db4c15f1d1ba,0.010069101678183614
