Type,Node,Probability
Source,03864ef025fde8fb587d989186ce6a4a186895ee44a926bfc370e2c366597a3f8f,0.0003625795478969452
Source,031df8ea711416b52d33c2f4a9b2a41d82f1da3c7672ffef2c24b0751cbdb75404,3.7379334834736615e-06
Source,02db49beaa4d8d229921f1e85370841489981cc0e0f5de4fcb8816e2757232b6a7,0.0003625795478969452
Source,02baf137993ae5da2ba45094e52b4ccf72588b059d32a7401c9759a42d9b68f114,0.0003619565589830329
Source,0289b70b52a04e951446674bedb571336295a2890ca0079639ebc067076277d571,7.475866966947323e-06
Source,032cc4541b25e86e39a7d450a979c1a9adbe2878df3a93fcb59c96c700bfe26aa3,1.245977827824554e-06
Source,02d5246fa6bccbb80732146e198d243c49348a29d847ca8486742f5bbec158744f,0.0003625795478969452
Source,0325f5875721d50d55e96542a0643b34f63b1e9594eb5d7f55d891aab7def1a4fb,4.3609223973859386e-06
Source,029f670766420210850a6c388b109d3a356896ff3adba3a0e262d4d8a74f225ff1,0.0003569726476717347
Source,02826f55700185cd81dfbe5a3eefd7d578dfe93c06f3ebb2646a3965d27cab7188,2.491955655649108e-06
Source,02be99f8bdb0ceac55cb5ea64b0f4377e5ee5d06917ff55d38d712524af1298592,2.7411512212140184e-05
Source,0328fa633788a0792d0e6f81f3bc7f765363e3b8c0c40806276e0c2b209d866eb9,2.491955655649108e-06
Source,0362dfd94dab64f1d00775aeae4365c1755360353b2f0a54d6f37cc8d438aed008,6.229889139122769e-06
Source,02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,0.0003625795478969452
Source,03e7882ce549d3f8ddb24b6accee327297795fd8d7151f42943cdfc1f5eb87fe9b,1.8689667417368308e-06
Source,0202f00d5f5c91a3c79113851b162c2b75f2cbd9fb2378fb4a4ce92d5ba1e63e08,1.245977827824554e-06
Source,0232a5c6b4e1f1dae5e50528fbc2f0de6f2d66363638c83cfab65391e3eff48ca8,1.245977827824554e-06
Source,02c0359c835024ab08dc926c8b0188c6594a1d266f116fd06d90dfff6b32c2d7ea,1.245977827824554e-06
Source,02e9c9122ff3a8094eaa5d5fe77a58d86cf74c0255301ce132e58325a6e018fd06,0.0003625795478969452
Source,03724c589256bcdf0b3ab75de2862bffea891c22076e806bb1b395f2514223cfef,1.245977827824554e-06
Source,03a692458aa3357c5dede272b1bd4502209531a8fc50cd6d416331e557c04aa5c1,0.0003625795478969452
