Type,Node,Probability
Source,03cd8d692b963b5abcd451607ab7a8a9c1eeee69df1adb3c1ac575e1f8be3b8fee,0.3333333333333333
Probability of Source 03cd8d692b963b5abcd451607ab7a8a9c1eeee69df1adb3c1ac575e1f8be3b8fee: 0.3333333333333333
Source,03e15b57b84979a9771d73a2cd49c9588f46d5131ee30637e3d653f01e945f003e,0.3333333333333333
Probability of Source 03e15b57b84979a9771d73a2cd49c9588f46d5131ee30637e3d653f01e945f003e: 0.3333333333333333
Source,02574c48943ece011bb15bb08b50c82f582aa1cea93ae0f231ea071a9569812ab7,0.3333333333333333
Probability of Source 02574c48943ece011bb15bb08b50c82f582aa1cea93ae0f231ea071a9569812ab7: 0.3333333333333333
Destination,03466b2b05df75d18d420c702630c154a67c620a0d1b1e64c41160f56627e2ed5a,1.0
Probability of Destination 03466b2b05df75d18d420c702630c154a67c620a0d1b1e64c41160f56627e2ed5a: 1.0

Most Probable Source: 03cd8d692b963b5abcd451607ab7a8a9c1eeee69df1adb3c1ac575e1f8be3b8fee, Most Probable Destination: 03466b2b05df75d18d420c702630c154a67c620a0d1b1e64c41160f56627e2ed5a

Average probability of source: 0.3333333333333333
Average probability of destination: 1.0

Summary,,
Most Probable Source,03cd8d692b963b5abcd451607ab7a8a9c1eeee69df1adb3c1ac575e1f8be3b8fee,
Most Probable Destination,03466b2b05df75d18d420c702630c154a67c620a0d1b1e64c41160f56627e2ed5a,
Average Source Probability,,0.3333333333333333
Average Destination Probability,,1.0
